ISO3,year,gN,gS,gCN,gS_noCN,gTOP,gS_noTOP,top,wTOP
BIH,2000,0.019858233502891554,0.016508898324517286,1.952549292937221e-05,0.016489372831587912,0.007550076152031988,0.008958822172485299,HRV,0.2601036143778612
BIH,2001,0.010275092223440084,0.010121817482877833,2.1795430315549128e-05,0.010100022052562285,0.006413839926239873,0.00370797755663796,HRV,0.20934184535870853
BIH,2002,0.0028004025405320558,0.018256660459965764,2.2277426758468787e-05,0.018234383033207294,0.009979298710895182,0.008277361749070582,HRV,0.17690090675554027
BIH,2003,0.001397973515702595,0.018141865621810666,1.4221456542381712e-05,0.018127644165268283,0.00992030631888212,0.008221559302928545,HRV,0.1830699953164051
BIH,2004,0.009421997422530092,0.018405075118139623,1.587184583154719e-05,0.018389203272308075,0.00816034795822586,0.010244727159913763,HRV,0.1997213547779092
BIH,2005,0.009545144033354849,0.01916682077660284,1.3484345385641411e-05,0.019153336431217197,0.009354743827849074,0.009812076948753764,HRV,0.22083550628811896
BIH,2006,0.016627436014656827,0.02542540440485863,3.1704891207728844e-05,0.025393699513650902,0.011751113407937813,0.013674290996920819,HRV,0.23708086914006127
BIH,2007,0.01176849129051505,0.029476137501646807,2.891342053123368e-05,0.029447224081115574,0.011066249920139942,0.018409887581506863,HRV,0.22466982530624466
BIH,2008,0.0008363955462211951,0.01794351812026029,2.2804074423023375e-05,0.017920714045837265,0.0039908080693626955,0.013952710050897595,HRV,0.20471372408078306
BIH,2009,-0.020088116460952474,-0.03105067734171965,1.4404502414734178e-05,-0.031065081844134385,-0.012815205065407703,-0.018235472276311948,HRV,0.18159012800453378
BIH,2010,0.010633398442099491,0.005274682405088283,4.1064079239299216e-05,0.005233618325848984,-0.0023904485054498394,0.007665130910538123,HRV,0.17798544290127602
BIH,2011,0.010031192764377193,0.0037047762965200254,6.70855588686012e-05,0.003637690737651424,-0.00016527286549382206,0.0038700491620138476,HRV,0.16896481574722977
BIH,2012,-0.0026081861366803335,-0.003930900629980358,7.397156659620484e-05,-0.004004872196576563,-0.003693492551474807,-0.00023740807850555117,HRV,0.16202903867154594
BIH,2013,-0.0010268396183154874,0.004185211188668824,8.113978067516904e-05,0.004104071407993655,-0.0001950185448799527,0.004380229733548777,HRV,0.15535393459622773
BIH,2014,0.0058633805620426265,0.005655730870281975,8.402787315827106e-05,0.005571702997123704,-0.0008528152379984646,0.00650854610828044,HRV,0.15264460294231788
BIH,2015,0.006326673251667344,0.013329877374983465,9.134187859523909e-05,0.013238535496388225,0.003209285880560986,0.010120591494422479,HRV,0.13974163274009108
BIH,2016,0.009254129932567237,0.015787547498897804,0.00013571652712074582,0.015651830971777057,0.004193243973212326,0.011594303525685478,HRV,0.12323702308562134
BIH,2017,0.011414885155881236,0.019781459783823563,0.00017284680230018174,0.01960861298152338,0.003548479017865221,0.016232980765958343,HRV,0.10991807070973658
BIH,2018,0.006882946085309206,0.020337678203363418,0.0002108889331698216,0.020126789270193596,0.003202879107185573,0.017134799096177846,HRV,0.11186037315186863
BIH,2019,0.0057116058761862865,0.018588783061247994,0.00018560281281419205,0.018403180248433803,0.0036055977560795283,0.014983185305168466,HRV,0.11808653511550367
BIH,2020,-0.02882307971825248,-0.02591748899104174,6.941825100346722e-05,-0.025986907242045207,-0.010635679366802694,-0.015281809624239046,HRV,0.12256642045409542
BIH,2021,0.025882252273266557,0.045958449970493295,0.00022437705695216648,0.04573407291354113,0.014987202677626738,0.030971247292866558,HRV,0.12599258865755028
BIH,2022,0.016039892539161056,0.022892132720795974,8.417012998240451e-05,0.02280796259081357,0.009011765721583345,0.01388036699921263,HRV,0.12810627414280737
BIH,2023,0.0009569520950451558,0.01584498280270322,0.00011541544323750599,0.015729567359465714,0.004466230121961932,0.011378752680741289,HRV,0.13745688810461199
BLR,1993,0.0006531274536630163,-0.07370745082827308,0.0010871673133253535,-0.07479461814159843,-0.0386301696413214,-0.035077281186951685,RUS,0.4281891475261928
BLR,1994,0.004133437445945276,-0.1072384090730094,0.0014290557378643196,-0.10866746481087372,-0.05624413444344687,-0.050994274629562526,RUS,0.42033874758273737
BLR,1995,0.0035398774723764035,-0.029522333236029725,0.001329963930780123,-0.030852297166809848,-0.018781657669889745,-0.01074067556613998,RUS,0.4393250292017713
BLR,1996,0.0028601127832293453,-0.01807042594284278,0.001056304006474245,-0.019126729949317026,-0.015670234130139113,-0.0024001918127036677,RUS,0.4465558495496391
BLR,1997,0.0039016443022264857,0.016820123905643736,0.0010077768730372462,0.01581234703260649,0.005769732813477249,0.011050391092166488,RUS,0.48753673261394564
BLR,1998,0.0031481793194902963,-0.022171568391842308,0.0006790731023041349,-0.022850641494146444,-0.028847052734192465,0.0066754843423501575,RUS,0.5427213146154305
BLR,1999,0.0028487901411179094,0.040937942759893875,0.0008845390189806834,0.04005340374091319,0.035312031335812046,0.0056259114240818295,RUS,0.6104336587571697
BLR,2000,0.0036447640824100215,0.07370687237343013,0.0014815453283220517,0.07222532704510808,0.05896000065267084,0.014746871720759287,RUS,0.6144951628932807
BLR,2001,0.0018722652534394794,0.04518184262163634,0.0015972402907448026,0.043584602330891536,0.028371927737081012,0.016809914884555327,RUS,0.5696851367469958
BLR,2002,0.0009950594253328349,0.04427202717822404,0.0018831380627874592,0.042388889115436576,0.025190867847506765,0.019081159330717273,RUS,0.5310078801997347
BLR,2003,0.0016802548798826862,0.05778735043975813,0.0017701403516488536,0.056017210088109275,0.03560861072401463,0.022178739715743495,RUS,0.516120143379583
BLR,2004,0.003934414776570628,0.057775800988125514,0.0017340887494027334,0.05604171223872278,0.034735496112760715,0.0230403048753648,RUS,0.5114840150101837
BLR,2005,0.00524564712219359,0.04890682643237567,0.002020895423530346,0.046885931008845326,0.031202983125793105,0.017703843306582565,RUS,0.49068158533105993
BLR,2006,0.008993729205924783,0.05529051923817883,0.0025148229458584292,0.0527756962923204,0.034338228973860366,0.02095229026431846,RUS,0.4431454231663021
BLR,2007,0.010111972381879473,0.0558342653168028,0.003016015844783292,0.05281824947201951,0.03370522877936997,0.022129036537432832,RUS,0.3945532989335721
BLR,2008,0.003521362650385829,0.029893672870251464,0.002120392537151088,0.027773280333100378,0.020116922895062266,0.009776749975189198,RUS,0.35850178155742496
BLR,2009,-0.01305900879142706,-0.04609379845361986,0.0017448261361408934,-0.04783862458976076,-0.02553471557386975,-0.020559082879750112,RUS,0.34638571959686376
BLR,2010,0.005394486454318488,0.02523749750219809,0.0015770984132086456,0.023660399088989443,0.013469263132800197,0.011768234369397893,RUS,0.3353395693034959
BLR,2011,0.004848950170217209,0.03338313317872193,0.0014019386056656285,0.0319811945730563,0.014651916555070997,0.01873121662365093,RUS,0.3456002683261779
BLR,2012,-0.000930200767293177,0.026738378829131854,0.0010891949803312575,0.025649183848800595,0.014020853256678964,0.01271752557245289,RUS,0.3552948926666351
BLR,2013,0.0005177434578643994,0.016201419215378866,0.0010932838500579737,0.015108135365320892,0.006212629287679482,0.009988789927699384,RUS,0.3700865109600457
BLR,2014,0.004007776658477833,0.004585166550904331,0.0009081836332952223,0.0036769829176091086,0.003239710270739908,0.0013454562801644226,RUS,0.3908456655562685
BLR,2015,0.004247053491331969,-0.013661921358292289,0.0009025251023996862,-0.014564446460691974,-0.008407138747886327,-0.005254782610405961,RUS,0.41515010533472907
BLR,2016,0.004503181481183213,0.00948530297584676,0.0013240596334079307,0.00816124334243883,0.0005132921470984717,0.008972010828748288,RUS,0.42680236887070916
BLR,2017,0.005405323910050724,0.02157548095092739,0.0015155489454746923,0.020059932005452696,0.008188428899111786,0.013387052051815604,RUS,0.42987951938272917
BLR,2018,0.0031008594179778325,0.02689259043916792,0.0013564325284634087,0.025536157910704512,0.011695387525011581,0.01519720291415634,RUS,0.43702546514871266
BLR,2019,0.0031535029777046883,0.02304962077752539,0.0009129382831532979,0.022136682494372093,0.009907922586183298,0.013141698191342093,RUS,0.43642524557209345
BLR,2020,-0.01362863261888953,-0.02240120170534935,0.000356983135419679,-0.02275818484076903,-0.011546531607679053,-0.010854670097670297,RUS,0.42286544685360594
BLR,2021,0.010669932563279218,0.04507604837206079,0.0016836514478675848,0.04339239692419321,0.02453540085155233,0.02054064752050846,RUS,0.42925265421562764
BLR,2022,0.005235063765523884,-0.037790910520575025,0.0007666591265423021,-0.038557569647117325,-0.0057729845172818615,-0.03201792600329316,RUS,0.4387404932134505
BLR,2023,0.00048145497742537537,0.031474007700041565,0.0018693138788314421,0.029604693821210122,0.017765498295121206,0.013708509404920358,RUS,0.49657346561481147
BOL,1991,0.0009903225846553967,0.027345940394294877,0.0,0.027345940394294877,0.02424610784879551,0.003099832545499368,ARG,0.2774221927256279
BOL,1992,0.008431539363858535,0.028838937756548767,2.2673184221419267e-07,0.028838711024706552,0.023763022308365498,0.0050759154481832686,ARG,0.3111146900448801
BOL,1993,0.008759147172079198,0.03479343630826269,4.152992150790924e-07,0.03479302100904761,0.022792639517920727,0.012000796790341963,ARG,0.2889689019490171
BOL,1994,0.0170360009874614,0.03211899835294452,4.427324704081683e-07,0.03211855562047411,0.014274440015253166,0.01784455833769135,ARG,0.2519374150203345
BOL,1995,0.013856540418893094,0.009029260259636554,9.334611544012723e-06,0.009019925648092541,-0.005338608457996734,0.014367868717633289,ARG,0.18495347608128979
BOL,1996,0.016116076889479934,0.015727733802028628,1.303891744491954e-05,0.01571469488458371,0.00775276742809535,0.007974966373933278,ARG,0.1441204675488729
BOL,1997,0.022445108359105393,0.02527342237987986,2.0149035318965288e-05,0.025253273344560897,0.01002642068168728,0.01524700169819258,ARG,0.1285626326084199
BOL,1998,0.021721831090057986,0.00742527209603062,1.18992003618152e-05,0.007413372895668805,0.0048753254952118895,0.0025499466008187307,ARG,0.12904754351403866
BOL,1999,0.0194020032443682,-0.007579836935417495,1.408773349690004e-05,-0.0075939246689143945,-0.004285020964998957,-0.0032948159704185376,ARG,0.12441594374879228
BOL,2000,0.022020611274771455,0.0074431435660327295,8.129813724193472e-05,0.007361845428790795,-0.0008205479632925346,0.008263691529325264,ARG,0.10359049339714795
BOL,2001,0.007781874720983849,0.0012360581732381566,0.00017112315663492432,0.0010649350166032324,0.0016062313869849437,-0.0003701732137467871,COL,0.09969892034030399
BOL,2002,0.00783149137654018,-0.0007815628343005887,0.0002929281196875473,-0.0010744909539881359,0.0031045334423273883,-0.003886096276627977,COL,0.1251627267894201
BOL,2003,0.007345574508182794,0.008628811009968828,0.00041223036922376953,0.008216580640745059,0.0022655261444826983,0.006363284865486129,BRA,0.19491538768044953
BOL,2004,0.010360819726889271,0.0467417268459935,0.000533651609309475,0.04620807523668403,0.013619838136382999,0.033121888709610504,BRA,0.25771488907321166
BOL,2005,0.010440583828917285,0.03681984719547629,0.0008254152669694817,0.035994431928506807,0.010350665806341874,0.026469181389134417,BRA,0.28909760022167763
BOL,2006,0.008250109083217681,0.04013433575812547,0.0009745517924125605,0.03915978396571291,0.013014971632881333,0.02711936412524414,BRA,0.33626042857631533
BOL,2007,0.0067260754888324985,0.04692263553261362,0.0011586082492888545,0.045764027283324765,0.020902452191810555,0.02602018334080306,BRA,0.36292275580680355
BOL,2008,0.0004826739811277976,0.03384279788671912,0.0008720075476544052,0.03297079033906472,0.017698407306190975,0.016144390580528148,BRA,0.378761772390478
BOL,2009,-0.009799744371322215,-0.003921816190225812,0.0011685109739955233,-0.005090327164221336,0.0006772720763103974,-0.00459908826653621,BRA,0.3962328682345895
BOL,2010,0.007366310380908289,0.049996254375055935,0.0018485368042585743,0.04814771757079736,0.027061495567897838,0.022934758807158097,BRA,0.3717394155624142
BOL,2011,0.0038663287566758882,0.03528752894518838,0.002226531169757389,0.03306099777543099,0.014727698656697367,0.02055983028849101,BRA,0.3652683172281754
BOL,2012,0.003870307347860439,0.017734388829010704,0.002323903168153637,0.015410485660857067,0.005260104801631385,0.01247428402737932,BRA,0.3288348283557251
BOL,2013,0.004353290729228161,0.024286103347774358,0.002324016752305764,0.021962086595468593,0.010341899832920465,0.013944203514853893,BRA,0.3292204277359769
BOL,2014,0.006003459656585845,0.004206289151585205,0.0021722078535091624,0.0020340812980760422,0.0016637749336572596,0.002542514217927945,BRA,0.3236108712949632
BOL,2015,0.005996568121235187,-0.00018811625646916763,0.0019676454836097946,-0.0021557617400789625,-0.011268630901884069,0.011080514645414902,BRA,0.3124682493770059
BOL,2016,0.004222201507131179,-0.008357948441109837,0.002512001859989146,-0.010869950301098982,-0.010689939709850008,0.002331991268740171,BRA,0.30241699778027503
BOL,2017,0.007054632183630149,0.01726895058911949,0.0034656746269152794,0.013803275962204212,0.00414589321232308,0.01312305737679641,BRA,0.2567190621931275
BOL,2018,0.006514725823912959,0.012100156424940826,0.00385038018917574,0.008249776235765087,0.003560478324761384,0.008539678100179443,BRA,0.21639484013420365
BOL,2019,0.004484256666315507,0.009877465195709393,0.0033800529871156684,0.006497412208593725,0.002252028707439879,0.007625436488269514,BRA,0.18653486658184834
BOL,2020,-0.012075569350254188,-0.04411929779949659,0.0011373823578248543,-0.04525668015732144,-0.006548768820560548,-0.03757052897893604,BRA,0.18026409673602048
BOL,2021,0.012910082038650496,0.05812698237619686,0.004018707385944628,0.05410827499025223,0.008639664428091394,0.049487317948105465,BRA,0.17355673012823006
BOL,2022,0.007762144263723893,0.034687029227559056,0.0017117588747450152,0.03297527035281404,0.004742475059588164,0.029944554167970892,BRA,0.15377968686263538
BOL,2023,0.003812887980346844,0.02068333221318402,0.00268861388099706,0.017994718332186962,0.011556194698094878,0.009127137515089144,IND,0.14654328601478894
BRA,1991,0.008581702979937366,0.00976912274735961,0.0011402574882408503,0.008628865259118759,0.001881652487417891,0.007887470259941718,ARG,0.021529730143184017
BRA,1992,0.012313438068495443,0.015842551730886577,0.0013535593478866453,0.014488992382999931,0.0026930116409005426,0.013149540089986034,ARG,0.03525795124347782
BRA,1993,0.007582465072720245,0.015835683279608836,0.0014679133024964061,0.01436776997711243,0.00420961360907918,0.011626069670529655,ARG,0.05337018651520449
BRA,1994,0.017107727324513364,0.02057491836328601,0.0017464783795416762,0.018828439983744335,0.00447628341922996,0.01609863494405605,ARG,0.07900437931954693
BRA,1995,0.01529932965506416,0.011937944403501691,0.0018367332188751037,0.010101211184626587,-0.0027645352352924962,0.014702479638794187,ARG,0.09577596962569124
BRA,1996,0.015587586121290162,0.02296215616191956,0.002085637397365574,0.020876518764553986,0.005187885371427597,0.017774270790491962,ARG,0.09644046106820835
BRA,1997,0.018945179870097,0.02635703433391739,0.002180739782846507,0.024176294551070884,0.007924207624534763,0.01843282670938263,ARG,0.10160724608399961
BRA,1998,0.018046404498025477,0.00959230475227598,0.0018722964814225991,0.007720008270853382,0.004370431160312335,0.005221873591963646,ARG,0.1156832309738951
BRA,1999,0.01845068152255676,0.0024117709341412575,0.0015394590728774237,0.0008723118612638339,-0.004548842229789355,0.006960613163930613,ARG,0.13207601633840335
BRA,2000,0.020731916088249112,0.013128911995835768,0.0015421923815856658,0.011586719614250103,-0.0010558187121062184,0.014184730707941986,ARG,0.1332923682927135
BRA,2001,0.008055382815467098,0.0005962703527437995,0.001405791407988427,-0.0008095210552446276,-0.005651233178281608,0.006247503531025407,ARG,0.12533265769669938
BRA,2002,0.0082752189477899,-0.004110397268851157,0.002029347677010178,-0.0061397449458613345,-0.012562650426191651,0.008452253157340495,ARG,0.1089098453432472
BRA,2003,0.010373875578671189,0.02141043696840055,0.0030904652057023602,0.018319971762698187,0.007141684216051094,0.014268752752349454,ARG,0.08326720099767929
BRA,2004,0.014919776175962168,0.031071474109404452,0.004669492847266185,0.026401981262138267,0.005604511415124429,0.025466962694280025,ARG,0.06565560614765774
BRA,2005,0.015451681480432973,0.029088556200522715,0.005987726307702823,0.02310082989281989,0.005240822152795863,0.023847734047726853,ARG,0.061790533727090646
BRA,2006,0.014016927112317537,0.035368380025877395,0.00731803407126256,0.028050345954614836,0.005972948316525081,0.029395431709352313,ARG,0.0771723657748778
BRA,2007,0.011417769653081989,0.03627025774648231,0.008000236137180709,0.028270021609301598,0.007281384063116683,0.028988873683365623,ARG,0.08442387693305854
BRA,2008,0.0012051218446083962,0.024716308453186748,0.006005173456019299,0.01871113499716745,0.0035288907548007217,0.021187417698386026,ARG,0.08873056375274756
BRA,2009,-0.016147010820427597,-0.0025725551613484388,0.006385671781747388,-0.008958226943095827,-0.005506174209234341,0.002933619047885902,ARG,0.09025184260661662
BRA,2010,0.010141470519434884,0.036967122193712405,0.009460202953570298,0.027506919240142105,0.009460202953570298,0.027506919240142105,CHN,0.0939971337478676
BRA,2011,0.006557846966035199,0.03317347040853544,0.011264421268176951,0.02190904914035849,0.011264421268176951,0.02190904914035849,CHN,0.12319701527402178
BRA,2012,0.001957301859287743,0.025342727981355367,0.011790131007762621,0.013552596973592746,0.011790131007762621,0.013552596973592746,CHN,0.1539153591820211
BRA,2013,0.0032193135663591372,0.026712674166137776,0.012632236531823582,0.014080437634314194,0.012632236531823582,0.014080437634314194,CHN,0.16957546351735156
BRA,2014,0.007177549291669537,0.02173363180823366,0.013206013888542627,0.008527617919691033,0.013206013888542627,0.008527617919691033,CHN,0.18231001497692254
BRA,2015,0.007931018627236403,0.023262962223068607,0.012473095459341381,0.010789866763727226,0.012473095459341381,0.010789866763727226,CHN,0.18467020270098033
BRA,2016,0.00635026055958055,0.01868036165727189,0.012505641437434697,0.006174720219837192,0.012505641437434697,0.006174720219837192,CHN,0.189511438226716
BRA,2017,0.009060748468400777,0.024039883345301966,0.012652286517353626,0.01138759682794834,0.012652286517353626,0.01138759682794834,CHN,0.18884536891065906
BRA,2018,0.007840197614007477,0.020998936866320747,0.013094848446140079,0.007904088420180668,0.013094848446140079,0.007904088420180668,CHN,0.2009224551366767
BRA,2019,0.006435421705395528,0.017109009201301536,0.013097486744835546,0.00401152245646599,0.013097486744835546,0.00401152245646599,CHN,0.22652341661301145
BRA,2020,-0.01517939573678151,-0.018837416596720717,0.005684097226728824,-0.02452151382344954,0.005684097226728824,-0.02452151382344954,CHN,0.2557738487502619
BRA,2021,0.01844621576030142,0.050645556307356863,0.023565436861187804,0.02708011944616906,0.023565436861187804,0.02708011944616906,CHN,0.2901238440031615
BRA,2022,0.010160446129350464,0.027491377303558395,0.010070528646156476,0.01742084865740192,0.010070528646156476,0.01742084865740192,CHN,0.30620802175067596
BRA,2023,0.005473173125048702,0.02402275843484599,0.014465162039530367,0.009557596395315624,0.014465162039530367,0.009557596395315624,CHN,0.30226420173622665
BWA,2001,0.020794761020066763,0.0026131617106258855,1.8995469891099304e-07,0.0026129717559269746,0.0017338313436804631,0.0008793303669454224,ZAF,0.06507959401129902
BWA,2002,0.014383265807206199,-0.0002928313313281957,1.3650157881865588e-07,-0.00029296783290701434,0.0023476883541347533,-0.002640519685462949,ZAF,0.0646111644897868
BWA,2003,0.02497988008200951,-0.0029550263040242393,1.0096249934781598e-06,-0.0029560359290177174,0.0021302263830427918,-0.005085252687067031,ZAF,0.0732929402873192
BWA,2004,0.02205177207029795,0.0026962615058456945,1.2646046779195608e-06,0.002694996901167775,0.0034119030968708863,-0.0007156415910251918,ZAF,0.07660532070634475
BWA,2005,0.023250086054344882,0.003906491020429871,4.981790373250277e-06,0.003901509230056621,0.004434701520327634,-0.0005282104998977633,ZAF,0.08623593819188931
BWA,2006,0.020570926911899958,0.003988501764425619,7.353797117874419e-06,0.003981147967307745,0.004659499130197851,-0.0006709973657722315,ZAF,0.08545732165106905
BWA,2007,0.02229864723437227,0.003954008447128595,7.277197934847974e-05,0.003881236467780115,0.004269874923976395,-0.00031586647684780055,ZAF,0.08177128781966105
BWA,2008,-0.0011951430113047868,-0.0070362174157715595,0.0006596676918526444,-0.007695885107624204,0.0026613687037767295,-0.009697586119548289,ZAF,0.08472509192433021
BWA,2009,-0.03343781505156264,0.00829095699873399,0.0020245319582716218,0.006266425040462369,-0.0018036402492372279,0.010094597247971219,ZAF,0.11636108793387667
BWA,2010,0.014963446725265495,0.02058813671217126,0.0030334060878963666,0.017554730624274893,0.004310213702906599,0.01627792300926466,ZAF,0.14393953588667036
BWA,2011,0.00822281555658216,0.016622369699932117,0.002439635554108465,0.014182734145823652,0.004809513821739068,0.01181285587819305,ZAF,0.1541812474844474
BWA,2012,0.010920207431835095,0.013756690710216263,0.0010245313810542374,0.012732159329162026,0.003277999614125016,0.010478691096091248,ZAF,0.13843014643559243
BWA,2013,0.011795490685736956,0.008903168945192275,0.0006087264029201344,0.00829444254227214,0.0032696076446792266,0.005633561300513048,ZAF,0.13317680893765763
BWA,2014,0.01956698891104003,0.010426119420294448,0.0005524573640964456,0.009873662056198003,0.0019673127414489527,0.008458806678845495,ZAF,0.14013161731683596
BWA,2015,0.010687803948980713,0.014192361065199926,0.0005008359323379805,0.013691525132861945,0.0018265041351438313,0.012365856930056094,ZAF,0.13908642566224166
BWA,2016,0.0066830337943986845,0.01575727634716076,0.00045371072103270226,0.015303565626128057,0.0009739253617462494,0.01478335098541451,ZAF,0.14704243375742668
BWA,2017,0.007326920218490592,0.016030665100293946,0.0004318183645827056,0.015598846735711241,0.001624684796348898,0.014405980303945048,ZAF,0.14111710731493018
BWA,2018,0.00700020420863756,0.020910551416586553,0.0003252239878885911,0.020585327428697963,0.009431912930636343,0.01147863848595021,IND,0.15463543379037462
BWA,2019,0.006910241763127286,0.011523735401562008,0.00017214336264413245,0.011351592038917875,0.006920985875426514,0.004602749526135493,IND,0.17052945934590924
BWA,2020,-0.0137956821866261,-0.04221238546010809,2.090807514444074e-05,-0.04223329353525253,-0.011294999128655113,-0.030917386331452974,IND,0.19308942868951262
BWA,2021,0.01687849615656314,0.048930904223230265,1.976743010582356e-07,0.048930706548929205,0.019037160161029142,0.029893744062201123,IND,0.20688315580590025
BWA,2022,0.010410876674115653,0.03855784317429359,0.00010286726924031767,0.03845497590505327,0.016125107136523813,0.022432736037769775,ARE,0.22255221195343763
BWA,2023,0.003356099949931522,0.03181904850103804,0.0005874286333931874,0.031231619867644854,0.010716703968719763,0.021102344532318275,ARE,0.254474733497745
CAF,1991,0.003342913237689854,0.05842806992113949,0.0003600903677253408,0.05806797955341415,0.053711904980436445,0.004716164940703045,MAR,0.7708783709890683
CAF,1992,0.005314973381351045,0.0015150248854612822,0.0025398941139076385,-0.0010248692284463563,-0.00817156540646919,0.009686590291930473,MAR,0.3854391854945341
CAF,1993,-0.0013695903063251206,-0.004694723251447151,0.0025274300753529897,-0.007222153326800141,-0.0019101476727485017,-0.002784575578698649,MAR,0.2569697671280534
CAF,1994,0.01553693095526266,0.0015961700927079204,0.0022546313669441127,-0.0006584612742361923,0.0016661033450641601,-6.993325235623974e-05,SDN,0.1664106442790044
CAF,1995,0.016599237219275042,0.010248066825128677,0.0007568269347539809,0.009491239890374696,0.0006389742368562608,0.009609092588272417,COD,0.12364123964849245
CAF,1996,0.010734507532584243,0.006233715538288591,7.79458297440689e-05,0.006155769708544522,-0.0010269035866026792,0.00726061912489127,COD,0.09909530931014661
CAF,1997,0.02037239072884354,-0.001117402272365689,7.998998173542773e-05,-0.0011973922541011167,-0.0065469033768612815,0.0054295011044955925,COD,0.11096758472032993
CAF,1998,0.026813239426687962,0.0025928453987523487,1.4292207880000079e-05,0.0025785531908723487,-0.0015210848163261738,0.004113930215078523,COD,0.09100945630152732
CAF,1999,0.026383406449074248,0.0009765947805934062,2.7408474664423334e-06,0.0009738539331269639,-0.0024649943035734956,0.003441589084166902,COD,0.061440545492388476
CAF,2000,0.032086406104349464,0.007346444580869208,9.953650634423812e-07,0.007345449215805766,0.001365872235799013,0.0059805723450701955,CMR,0.03214066527958214
CAF,2001,0.011539458106144923,0.0038112962695560516,1.017947594380911e-05,0.0038011167936122425,-0.0003456405454770456,0.004156936815033097,TWN,0.024488453458808786
CAF,2002,0.013542815565836284,0.006732926888768212,0.0002225024906366896,0.0065104243981315224,0.000981716148065908,0.005751210740702304,SDN,0.01683044870005204
CAF,2003,0.008904185531617348,0.004391129544720116,0.0003272151149593287,0.004063914429760787,0.001182540763489574,0.003208588781230542,SDN,0.01938912541530946
CAF,2004,0.028926217530620718,0.005384289722049306,0.00036528493002267607,0.0050190047920266306,0.00162377721100161,0.003760512511047696,CMR,0.024550681276830903
CAF,2005,0.01698829124055646,0.006426084320006522,0.0001394985495287581,0.006286585770477763,0.004204502662028172,0.00222158165797835,CMR,0.1772815526434701
CAF,2006,0.020098310620980154,0.011858707389462554,0.00016906914426395312,0.011689638245198601,0.008167799951719599,0.003690907437742955,CMR,0.21315349764331862
CAF,2007,0.020222128155392642,0.015753391963740985,0.000500608316226297,0.015252783647514688,0.0083909599265803,0.007362432037160685,CMR,0.22736920920785117
CAF,2008,0.004773607648598592,0.012521855573084937,0.004644589477377253,0.007877266095707684,0.0036009725052002046,0.008920883067884734,ISR,0.1126194791313269
CAF,2009,-0.020298952843842054,0.00922092853320391,0.00946916083511018,-0.0002482323019062701,0.0012586596536165186,0.00796226887958739,ISR,0.11350617559716593
CAF,2010,0.01807572984083903,0.02177392408152365,0.013578784144519913,0.008195139937003736,0.013578784144519913,0.008195139937003736,CHN,0.13491959904350245
CAF,2011,0.015352814203038702,0.02017009705970729,0.010637753685840166,0.009532343373867123,0.010637753685840166,0.009532343373867123,CHN,0.11634326097321394
CAF,2012,0.0018139090848545642,0.015688955098160415,0.0065652971105674,0.009123657987593015,0.0065652971105674,0.009123657987593015,CHN,0.08570728028758574
CAF,2013,0.004018304610675639,0.01844241659809794,0.007434383372613518,0.01100803322548442,0.007434383372613518,0.01100803322548442,CHN,0.09979935090675796
CAF,2014,0.009362220076528144,0.02061691478614766,0.00970223415912299,0.010914680627024671,0.00970223415912299,0.010914680627024671,CHN,0.13394007228736318
CAF,2015,0.007921397074571457,0.02401685556630952,0.01528202744867274,0.00873482811763678,0.01528202744867274,0.00873482811763678,CHN,0.22625779749923905
CAF,2016,0.007690325334977075,0.016601009582941098,0.013476055448665937,0.0031249541342751614,0.013476055448665937,0.0031249541342751614,CHN,0.2042171657068982
CAF,2017,0.013621836765921835,0.018424347933498883,0.01124084013318338,0.0071835078003155035,0.01124084013318338,0.0071835078003155035,CHN,0.16777841688181763
CAF,2018,0.009381124333924568,0.020253489102300105,0.004576825002377475,0.015676664099922633,0.002852622157590153,0.017400866944709954,BLR,0.09200140516724559
CAF,2019,0.00977464916952543,0.019270945463918724,0.005119425076599485,0.01415152038731924,0.0013219854604146837,0.01794896000350404,BLR,0.09205489475066879
CAF,2020,-0.02824649578261865,-0.002025889995035501,0.0018629123773668264,-0.003888802372402327,0.0035334672248263596,-0.0055593572198618605,SEN,0.23673790913831735
CAF,2021,0.0179392331706589,0.03792964631060382,0.006808536290016416,0.0311211100205874,0.015268999916310533,0.022660646394293285,SEN,0.236587384513552
CAF,2022,0.007728057097558772,0.03893910989888569,0.002059589068469078,0.03687952083041661,0.018689492903879012,0.020249616995006676,ARE,0.25794482795250534
CAF,2023,0.002353993606926967,0.02533711835284417,0.002176792785708066,0.023160325567136104,0.015473499462917673,0.009863618889926496,ARE,0.36742777103825053
CHL,1991,0.013394244246014542,0.01129443788207515,0.00033515060215572853,0.01095928727991942,0.0006125810575480519,0.010681856824527098,BRA,0.05965217178454722
CHL,1992,0.011530066682816718,0.010990392912808358,0.0008745894407568643,0.010115803472051495,-0.0003063784072317969,0.011296771320040155,BRA,0.05615890543362602
CHL,1993,0.005592119041945058,0.016555568455993125,0.0015679212437696437,0.014987647212223482,0.002556445157644063,0.013999123298349063,BRA,0.0531790002970301
CHL,1994,0.016481097650968994,0.02152382954363525,0.0021830463386747286,0.01934078320496052,0.002738551002733337,0.018785278540901913,BRA,0.048146108952192686
CHL,1995,0.016417642306452287,0.015393627965054633,0.0018645658587976332,0.013529062106257001,-0.0016261546860140742,0.017019782651068707,ARG,0.056337332881879865
