ISO3,year,D_N,D_S
ECU,2001,0.0,2.97868150085735
ECU,2002,0.0,2.97868150085735
ECU,2003,0.0,3.73752716837934
ECU,2004,0.0,3.73752716837934
ECU,2005,0.0,3.753474845034533
ECU,2006,0.0,3.753474845034533
ECU,2007,0.0,3.753474845034533
ECU,2008,0.0,3.753474845034533
ECU,2009,0.0,3.753474845034533
ECU,2010,0.0,3.7582204572957356
ECU,2011,0.0,3.7582204572957356
ECU,2012,0.0,3.7582204572957356
ECU,2013,0.0,3.7582204572957356
ECU,2014,0.0,3.7582204572957356
ECU,2015,0.0,3.7582204572957356
ECU,2016,0.0,3.7582204572957356
ECU,2017,5.999999999994,3.758226024929814
ECU,2018,5.999999999994,3.758226024929814
ECU,2019,5.999999999994,3.758226024929814
ECU,2020,6.0,3.758226024929814
ECU,2021,6.0,3.758226024929814
ECU,2022,6.0,3.758226024929814
EGY,1989,0.8808583986210592,0.0
EGY,1990,0.8808583986210592,0.0
EGY,1991,0.8808583986210592,0.0
EGY,1992,0.8808583986210592,0.0
EGY,1993,0.8808583986210592,0.0
EGY,1994,0.8808583986210592,0.7586206896551724
EGY,1995,0.9413747675754418,0.7586206896551724
EGY,1996,0.9413747675754418,0.7586206896551724
EGY,1997,0.9413747675754418,0.7586206896551724
EGY,1998,0.9413747675754418,0.7586206896551724
EGY,1999,0.9413747675754418,2.9999999999978813
EGY,2000,0.9413747675754418,2.9999999999978813
EGY,2001,0.9413747675754418,2.9999999999978813
EGY,2002,0.9413747675754418,2.9999999999978813
EGY,2003,0.9413747675754418,2.9999999999978813
EGY,2004,3.458650401340786,3.823008849557147
EGY,2005,3.458650401340786,3.823008849557147
EGY,2006,3.458650401340786,3.823008849557147
EGY,2007,4.823008849556158,4.968674132664017
EGY,2008,4.823008849556158,4.968674132664017
EGY,2009,4.823008849556158,4.968674132664048
EGY,2010,4.823008849556158,4.968674132664048
EGY,2011,4.823008849556158,4.968674132664048
EGY,2012,4.823008849556158,4.968674132664048
EGY,2013,4.823008849556158,4.994455598700778
EGY,2014,4.823008849556158,4.994455598700778
EGY,2015,4.823008849556158,4.994455598700778
EGY,2016,4.823008849556158,4.994455598700778
EGY,2017,4.823008849556158,4.994455598700778
EGY,2018,4.823008849556158,4.994455598700778
EGY,2019,4.823008849556158,4.994455598700778
EGY,2020,4.823008849556158,4.999999999998995
EGY,2021,4.823008849556158,4.999999999998995
EGY,2022,4.823008849556158,4.999999999998995
ERI,1994,0.0,2.999999999997
ERI,1995,0.0,2.999999999997
ERI,1996,0.0,2.999999999997
ERI,1997,0.0,2.999999999997
ERI,1998,0.0,2.999999999997
ERI,1999,0.0,3.0
ERI,2000,0.0,3.0
ERI,2001,0.0,3.0
ERI,2002,0.0,3.0
ERI,2003,0.0,3.0
ERI,2004,0.0,3.0
ERI,2005,0.0,3.0
ERI,2006,0.0,3.0
ERI,2007,0.0,3.0
ERI,2008,0.0,3.0
ERI,2009,0.0,3.0
ERI,2010,0.0,3.0
ERI,2011,0.0,3.0
ERI,2012,0.0,3.0
ERI,2013,0.0,3.0
ERI,2014,0.0,3.0
ERI,2015,0.0,3.0
ERI,2016,0.0,3.0
ERI,2017,0.0,3.0
ERI,2018,0.0,3.0
ERI,2019,0.0,3.0
ERI,2020,0.0,3.0
ERI,2021,0.0,3.0
ERI,2022,0.0,3.0
ESH,1994,0.0,0.7586206896551724
ESH,1995,0.0,0.7586206896551724
ESH,1996,0.0,0.7586206896551724
ESH,1997,0.0,0.7586206896551724
ESH,1998,0.0,0.7586206896551724
ESH,1999,0.0,0.7586206896551724
ESH,2000,0.0,0.7586206896551724
ESH,2001,0.0,0.7586206896551724
ESH,2002,0.0,0.7586206896551724
ESH,2003,0.0,0.7586206896551724
ESH,2004,0.0,0.7586206896551724
ESH,2005,0.0,0.7586206896551724
ESH,2006,0.0,0.7586206896551724
ESH,2007,0.0,0.7586206896551724
ESH,2008,0.0,0.7586206896551724
ESH,2009,0.0,0.7586206896551724
ESH,2010,0.0,0.7586206896551724
ESH,2011,0.0,0.7586206896551724
ESH,2012,0.0,0.7586206896551724
ESH,2013,0.0,0.7586206896551724
ESH,2014,0.0,0.7586206896551724
ESH,2015,0.0,0.7586206896551724
ESH,2016,0.0,0.7586206896551724
ESH,2017,0.0,0.7586206896551724
ESH,2018,0.0,0.7586206896551724
ESH,2019,0.0,0.7586206896551724
ESH,2020,0.0,2.9999999999977587
ESH,2021,0.0,2.9999999999977587
ESH,2022,0.0,2.9999999999977587
ESP,1989,5.999999999999,0.0
ESP,1990,5.999999999999,0.0
ESP,1991,5.999999999999,0.0
ESP,1992,5.999999999999,0.0
ESP,1993,5.999999999999941,0.0
ESP,1994,6.0,0.0
ESP,1995,6.0,0.0
ESP,1996,6.0,0.0
ESP,1997,6.0,0.0
ESP,1998,6.0,0.0
ESP,1999,6.0,0.0
ESP,2000,6.0,0.0
ESP,2001,6.0,0.0
ESP,2002,6.0,0.0
ESP,2003,6.0,0.0
ESP,2004,6.0,0.0
ESP,2005,6.0,0.0
ESP,2006,6.0,0.0
ESP,2007,6.0,0.0
ESP,2008,6.0,0.0
ESP,2009,6.0,0.0
ESP,2010,6.0,0.0
ESP,2011,6.0,0.0
ESP,2012,6.0,0.0
ESP,2013,6.0,0.0
ESP,2014,6.0,0.0
ESP,2015,6.0,0.0
ESP,2016,6.0,0.0
ESP,2017,6.0,0.0
ESP,2018,6.0,0.0
ESP,2019,6.0,0.0
ESP,2020,6.0,0.0
ESP,2021,6.0,0.0
ESP,2022,6.0,0.0
EST,1992,0.5079365079365079,0.0
EST,1993,1.2658100277147897,0.0
EST,1994,1.2658100277147897,1.0158730158730158
EST,1995,2.208112874779541,1.0158730158730158
EST,1996,3.484194527730282,1.2658100277147897
EST,1997,3.484194527730282,1.638731918399341
EST,1998,4.63411592048662,2.3853579886807337
EST,1999,4.63411592048662,2.3853579886807337
EST,2000,4.63411592048662,2.3853579886807337
EST,2001,4.63411592048662,2.387103724745157
EST,2002,4.63411592048662,2.6988388074540692
EST,2003,4.63411592048662,2.6988388074540692
EST,2004,5.999999999998997,6.0
EST,2005,6.0,6.0
EST,2006,6.0,6.0
EST,2007,6.0,6.0
EST,2008,6.0,6.0
EST,2009,6.0,6.0
EST,2010,6.0,6.0
EST,2011,6.0,6.0
EST,2012,6.0,6.0
EST,2013,6.0,6.0
EST,2014,6.0,6.0
EST,2015,6.0,6.0
EST,2016,6.0,6.0
EST,2017,6.0,6.0
EST,2018,6.0,6.0
EST,2019,6.0,6.0
EST,2020,6.0,6.0
EST,2021,6.0,6.0
EST,2022,6.0,6.0
ETH,1989,0.0,0.7586206896551724
ETH,1990,0.0,0.7586206896551724
ETH,1991,0.0,0.7586206896551724
ETH,1992,0.0,0.7586206896551724
ETH,1993,0.0,0.7586206896551724
ETH,1994,0.0,2.9999999999979416
ETH,1995,0.0,2.9999999999979416
ETH,1996,0.0,2.9999999999979416
ETH,1997,0.0,2.9999999999979416
ETH,1998,0.0,2.9999999999979416
ETH,1999,0.0,3.0
ETH,2000,0.0,3.0
ETH,2001,0.0,3.0
ETH,2002,0.0,3.0
ETH,2003,0.0,3.0
ETH,2004,0.0,3.0
ETH,2005,0.0,3.0
ETH,2006,0.0,3.0
ETH,2007,0.0,3.0
ETH,2008,0.0,3.0
ETH,2009,0.0,3.0
ETH,2010,0.0,3.0
ETH,2011,0.0,3.0
ETH,2012,0.0,3.0
ETH,2013,0.0,3.0
ETH,2014,0.0,3.0
ETH,2015,0.0,3.0
ETH,2016,0.0,3.0
ETH,2017,0.0,3.0
ETH,2018,0.0,3.0
ETH,2019,0.0,3.0
ETH,2020,0.0,3.999999999999
ETH,2021,0.0,3.999999999999
ETH,2022,0.0,3.999999999999
FIN,1989,5.999999999994,0.0
FIN,1990,5.999999999994,0.0
FIN,1991,6.0,0.0
FIN,1992,6.0,0.0
FIN,1993,6.0,0.0
FIN,1994,6.0,0.0
FIN,1995,6.0,0.0
FIN,1996,6.0,0.0
FIN,1997,6.0,0.0
FIN,1998,6.0,0.0
FIN,1999,6.0,0.0
FIN,2000,6.0,0.0
FIN,2001,6.0,0.0
FIN,2002,6.0,0.0
FIN,2003,6.0,0.0
FIN,2004,6.0,0.0
FIN,2005,6.0,0.0
FIN,2006,6.0,0.0
FIN,2007,6.0,0.0
FIN,2008,6.0,0.0
FIN,2009,6.0,0.0
FIN,2010,6.0,0.0
FIN,2011,6.0,0.0
FIN,2012,6.0,0.0
FIN,2013,6.0,0.0
FIN,2014,6.0,0.0
FIN,2015,6.0,0.0
FIN,2016,6.0,0.0
FIN,2017,6.0,0.0
FIN,2018,6.0,0.0
FIN,2019,6.0,0.0
FIN,2020,6.0,0.0
FIN,2021,6.0,0.0
FIN,2022,6.0,0.0
FJI,1989,0.5079365079365079,0.0
FJI,1990,0.5079365079365079,0.0
FJI,1991,0.5079365079365079,0.0
FJI,1992,0.5079365079365079,0.0
FJI,1993,0.5079365079365079,0.0
FJI,1994,0.5079365079365079,0.0
FJI,1995,0.5079365079365079,0.0
FJI,1996,0.5079365079365079,0.0
FJI,1997,0.5079365079365079,0.0
FJI,1998,0.5079365079365079,0.0
FJI,1999,0.5079365079365079,0.0
FJI,2000,0.5079365079365079,0.0
FJI,2001,0.5079365079365079,0.0
FJI,2002,0.5079365079365079,0.0
FJI,2003,0.5079365079365079,1.999999999998
FJI,2004,0.5079365079365079,1.999999999998
FJI,2005,0.5079365079365079,1.999999999998
FJI,2006,0.5079365079365079,1.999999999998
FJI,2007,0.5079365079365079,1.999999999998
FJI,2008,0.5079365079365079,1.999999999998
FJI,2009,0.5079365079365079,1.999999999998
FJI,2010,0.5079365079365079,1.999999999998
FJI,2011,0.5079365079365079,1.999999999998
FJI,2012,0.5079365079365079,1.999999999998
FJI,2013,0.5079365079365079,1.999999999998
FJI,2014,0.5079365079365079,1.999999999998
FJI,2015,0.5079365079365079,1.999999999998
FJI,2016,0.5079365079365079,1.999999999998
FJI,2017,0.5079365079365079,1.999999999998
FJI,2018,0.5079365079365079,1.999999999998
FJI,2019,0.5079365079365079,1.999999999998
FJI,2020,0.5079365079365079,1.999999999998
FJI,2021,0.999999999999508,1.999999999998
FJI,2022,0.999999999999508,1.999999999998
FRA,1989,6.0,0.0
FRA,1990,6.0,0.0
FRA,1991,6.0,0.0
FRA,1992,6.0,0.0
FRA,1993,6.0,0.0
FRA,1994,6.0,0.0
FRA,1995,6.0,0.0
FRA,1996,6.0,0.0
FRA,1997,6.0,0.0
FRA,1998,6.0,0.0
FRA,1999,6.0,0.0
FRA,2000,6.0,0.0
FRA,2001,6.0,0.0
FRA,2002,6.0,0.0
FRA,2003,6.0,0.0
FRA,2004,6.0,0.0
FRA,2005,6.0,0.0
FRA,2006,6.0,0.0
FRA,2007,6.0,0.0
FRA,2008,6.0,0.0
FRA,2009,6.0,0.0
FRA,2010,6.0,0.0
FRA,2011,6.0,0.0
FRA,2012,6.0,0.0
FRA,2013,6.0,0.0
FRA,2014,6.0,0.0
FRA,2015,6.0,0.0
FRA,2016,6.0,0.0
FRA,2017,6.0,0.0
FRA,2018,6.0,0.0
FRA,2019,6.0,0.0
FRA,2020,6.0,0.0
FRA,2021,6.0,0.0
FRA,2022,6.0,0.0
FRO,1989,0.0,0.0
FRO,1990,0.0,0.0
FRO,1991,0.0,0.0
FRO,1992,0.5079365079365079,0.0
FRO,1993,3.880858398618817,0.0
FRO,1994,3.880858398618817,0.0
FRO,1995,3.9413747675732,0.0
FRO,1996,3.9413747675732,0.0
FRO,1997,3.9413747675742,0.0
FRO,1998,3.9413747675742,0.7578735197782817
FRO,1999,3.9413747675742,0.7578735197782817
FRO,2000,3.9413747675742,0.7578735197782817
FRO,2001,3.9413747675742,0.7578735197782817
FRO,2002,3.9413747675742,0.7578735197782817
FRO,2003,3.9413747675742,0.7578735197782817
FRO,2004,3.9413747675742,1.7578735197772817
FRO,2005,3.9413747675742,1.7578735197772817
FRO,2006,4.9999999999987,1.7578735197772817
FRO,2007,4.9999999999987,1.7578735197782818
FRO,2008,4.9999999999987,1.7578735197782818
FRO,2009,4.9999999999987,1.7578735197782818
FRO,2010,4.9999999999987,1.7578735197782818
FRO,2011,4.9999999999987,1.7578735197782818
FRO,2012,4.9999999999987,1.7578735197782818
FRO,2013,4.9999999999987,1.7578735197782818
FRO,2014,4.9999999999987,1.7578735197782818
FRO,2015,4.9999999999987,1.7578735197782818
FRO,2016,4.9999999999987,1.7578735197782818
FRO,2017,4.9999999999987,3.999999999997758
FRO,2018,4.9999999999987,3.999999999997758
FRO,2019,4.9999999999987,3.999999999997758
FRO,2020,4.9999999999987,3.999999999997758
FRO,2021,4.9999999999987,3.999999999997758
FRO,2022,4.9999999999987,3.999999999997758
FSM,1989,0.0,0.0
FSM,1990,0.0,0.0
FSM,1991,0.0,0.0
FSM,1992,0.0,0.0
FSM,1993,0.0,0.0
FSM,1994,0.0,0.0
FSM,1995,0.0,0.0
FSM,1996,0.0,0.0
FSM,1997,0.0,0.0
FSM,1998,0.0,0.0
FSM,1999,0.0,0.0
FSM,2000,0.0,0.0
FSM,2001,0.0,0.0
FSM,2002,0.0,0.0
FSM,2003,0.0,1.999999999998
FSM,2004,0.0,1.999999999998
FSM,2005,0.0,1.999999999998
FSM,2006,0.0,1.999999999998
FSM,2007,0.0,1.999999999998
FSM,2008,0.0,1.999999999998
FSM,2009,0.0,1.999999999998
FSM,2010,0.0,1.999999999998
FSM,2011,0.0,1.999999999998
FSM,2012,0.0,1.999999999998
FSM,2013,0.0,1.999999999998
FSM,2014,0.0,1.999999999998
FSM,2015,0.0,1.999999999998
FSM,2016,0.0,1.999999999998
FSM,2017,0.0,1.999999999998
FSM,2018,0.0,1.999999999998
FSM,2019,0.0,1.999999999998
FSM,2020,2.632016632016632,1.999999999998
FSM,2021,2.632016632016632,1.999999999998
FSM,2022,2.632016632016632,1.999999999998
GAB,1989,0.0,1.5172413793103448
GAB,1990,0.0,1.5172413793103448
GAB,1991,0.0,1.5172413793103448
GAB,1992,0.0,1.5172413793103448
GAB,1993,0.0,1.5172413793103448
GAB,1994,0.0,2.275862068965517
GAB,1995,0.0,2.275862068965517
GAB,1996,0.0,2.275862068965517
GAB,1997,0.0,2.275862068965517
GAB,1998,0.0,2.275862068965517
GAB,1999,0.0,2.5172413793101036
GAB,2000,0.0,2.5172413793101036
GAB,2001,0.0,2.5172413793101036
GAB,2002,0.0,2.5172413793101036
GAB,2003,0.0,2.5172413793101036
GAB,2004,0.0,2.5172413793101036
GAB,2005,0.0,2.5172413793101036
GAB,2006,0.0,2.5172413793101036
GAB,2007,0.0,2.5172413793101036
GAB,2008,0.0,2.5172413793101036
GAB,2009,0.0,2.5172413793101036
GAB,2010,0.0,2.5172413793101036
GAB,2011,0.0,2.5172413793101036
GAB,2012,0.0,2.5172413793101036
GAB,2013,0.0,2.5172413793101036
GAB,2014,0.0,2.5172413793101036
GAB,2015,0.0,2.5172413793101036
GAB,2016,0.0,2.5172413793101036
GAB,2017,0.0,2.5172413793101036
GAB,2018,0.0,2.5172413793101036
GAB,2019,0.0,2.5172413793101036
GAB,2020,0.0,2.9999999999995173
GAB,2021,0.0,2.9999999999995173
GAB,2022,0.0,2.9999999999995173
GBR,1989,6.0,0.0
GBR,1990,6.0,0.0
GBR,1991,6.0,0.0
GBR,1992,6.0,0.0
GBR,1993,6.0,0.0
GBR,1994,6.0,0.0
GBR,1995,6.0,0.0
GBR,1996,6.0,0.0
GBR,1997,6.0,0.0
GBR,1998,6.0,0.0
GBR,1999,6.0,0.0
GBR,2000,6.0,0.0
GBR,2001,6.0,0.0
GBR,2002,6.0,0.0
GBR,2003,6.0,0.0
GBR,2004,6.0,0.0
GBR,2005,6.0,0.0
GBR,2006,6.0,0.0
GBR,2007,6.0,0.0
GBR,2008,6.0,0.0
GBR,2009,6.0,0.0
GBR,2010,6.0,0.0
GBR,2011,6.0,0.0
GBR,2012,6.0,0.0
GBR,2013,6.0,0.0
GBR,2014,6.0,0.0
GBR,2015,6.0,0.0
GBR,2016,6.0,0.0
GBR,2017,6.0,0.0
GBR,2018,6.0,0.0
GBR,2019,6.0,0.0
GBR,2020,6.0,0.0
GBR,2021,6.0,0.0
GBR,2022,6.0,0.0
GEO,1994,0.0,3.9999999999977587
GEO,1995,0.0,3.9999999999977587
GEO,1996,0.0,3.9999999999977587
GEO,1997,0.0,3.9999999999977587
GEO,1998,0.0,3.9999999999977587
GEO,1999,0.0,3.9999999999977587
GEO,2000,0.0,3.9999999999977587
GEO,2001,0.0,3.9999999999977587
GEO,2002,0.0,3.9999999999977587
GEO,2003,0.0,4.999999999997
GEO,2004,0.0,4.999999999997
GEO,2005,0.0,4.999999999997
GEO,2006,0.0,4.999999999997
GEO,2007,0.0,4.999999999997
GEO,2008,0.0,4.999999999998
GEO,2009,0.0,4.999999999998
GEO,2010,0.0,4.999999999998
GEO,2011,0.0,4.999999999998
GEO,2012,0.0,4.999999999998
GEO,2013,0.0,4.999999999998
GEO,2014,0.0,4.999999999998
GEO,2015,0.0,4.999999999998
GEO,2016,5.999999999994,4.999999999998
GEO,2017,6.0,4.999999999998
GEO,2018,6.0,5.999999999998
GEO,2019,6.0,5.999999999999
GEO,2020,6.0,5.999999999999
GEO,2021,6.0,5.999999999999
GEO,2022,6.0,5.999999999999
GHA,1989,0.0,0.0
GHA,1990,0.0,0.0
GHA,1991,0.0,0.0
GHA,1992,0.0,0.0
GHA,1993,0.0,1.999999999998
GHA,1994,0.0,2.7586206896531724
GHA,1995,0.0,2.7586206896531724
GHA,1996,0.0,2.7586206896531724
GHA,1997,0.0,2.7586206896531724
GHA,1998,0.0,2.7586206896531724
GHA,1999,0.0,2.7586206896531724
GHA,2000,0.0,2.7586206896531724
GHA,2001,0.0,2.7586206896531724
GHA,2002,0.0,2.7586206896531724
GHA,2003,0.0,2.7586206896531724
GHA,2004,0.0,2.7586206896531724
GHA,2005,0.0,2.7586206896531724
GHA,2006,0.0,2.7586206896531724
GHA,2007,0.0,2.7586206896531724
GHA,2008,0.0,2.7586206896531724
GHA,2009,0.0,2.7586206896531724
GHA,2010,0.0,2.7586206896531724
GHA,2011,0.0,2.7586206896531724
GHA,2012,0.0,2.7586206896531724
GHA,2013,0.0,2.7586206896531724
GHA,2014,0.0,2.7586206896531724
GHA,2015,0.0,2.7586206896531724
GHA,2016,0.0,2.7586206896531724
GHA,2017,0.0,2.7586206896531724
GHA,2018,0.0,2.7586206896531724
GHA,2019,0.0,2.7586206896531724
GHA,2020,0.0,2.9999999999997584
GHA,2021,0.999999999999,2.9999999999997584
GHA,2022,0.999999999999,2.9999999999997584
GIN,1989,0.0,0.0
GIN,1990,0.0,0.0
GIN,1991,0.0,0.0
GIN,1992,0.0,0.0
GIN,1993,0.0,0.0
GIN,1994,0.0,0.7586206896551724
GIN,1995,0.0,0.7586206896551724
GIN,1996,0.0,0.7586206896551724
GIN,1997,0.0,0.7586206896551724
GIN,1998,0.0,0.7586206896551724
GIN,1999,0.0,0.7586206896551724
GIN,2000,0.0,0.7586206896551724
GIN,2001,0.0,0.7586206896551724
GIN,2002,0.0,0.7586206896551724
GIN,2003,0.0,0.7586206896551724
GIN,2004,0.0,0.7586206896551724
GIN,2005,0.0,0.7586206896551724
GIN,2006,0.0,0.7586206896551724
GIN,2007,0.0,0.7586206896551724
GIN,2008,0.0,0.7586206896551724
GIN,2009,0.0,0.7586206896551724
GIN,2010,0.0,0.7586206896551724
GIN,2011,0.0,0.7586206896551724
GIN,2012,0.0,0.7586206896551724
GIN,2013,0.0,0.7586206896551724
GIN,2014,0.0,0.7586206896551724
GIN,2015,0.0,0.7586206896551724
GIN,2016,0.0,0.7586206896551724
GIN,2017,0.0,0.7586206896551724
GIN,2018,0.0,0.7586206896551724
GIN,2019,0.0,0.7586206896551724
GIN,2020,0.0,2.9999999999977587
GIN,2021,0.0,2.9999999999977587
GIN,2022,0.0,2.9999999999977587
GMB,1989,0.0,0.0
GMB,1990,0.0,0.0
GMB,1991,0.0,0.0
GMB,1992,0.0,0.0
GMB,1993,0.0,1.999999999998
GMB,1994,0.0,2.7586206896531724
GMB,1995,0.0,2.7586206896531724
GMB,1996,0.0,2.7586206896531724
GMB,1997,0.0,2.7586206896531724
GMB,1998,0.0,2.7586206896531724
GMB,1999,0.0,2.7586206896531724
GMB,2000,0.0,2.7586206896531724
GMB,2001,0.0,2.7586206896531724
GMB,2002,0.0,2.7586206896531724
GMB,2003,0.0,2.7586206896531724
GMB,2004,0.0,2.7586206896531724
GMB,2005,0.0,2.7586206896531724
GMB,2006,0.0,2.7586206896531724
GMB,2007,0.0,2.7586206896531724
GMB,2008,0.0,2.7586206896531724
GMB,2009,0.0,2.7586206896531724
GMB,2010,0.0,2.7586206896531724
GMB,2011,0.0,2.7586206896531724
GMB,2012,0.0,2.7586206896531724
GMB,2013,0.0,2.7586206896531724
GMB,2014,0.0,2.7586206896531724
GMB,2015,0.0,2.7586206896531724
GMB,2016,0.0,2.7586206896531724
GMB,2017,0.0,2.7586206896531724
GMB,2018,0.0,2.7586206896531724
GMB,2019,0.0,2.7586206896531724
GMB,2020,0.0,2.9999999999997584
GMB,2021,0.0,2.9999999999997584
GMB,2022,0.0,2.9999999999997584
GNB,1989,0.0,0.0
GNB,1990,0.0,0.0
GNB,1991,0.0,0.0
GNB,1992,0.0,0.0
GNB,1993,0.0,1.999999999998
GNB,1994,0.0,2.7586206896531724
GNB,1995,0.0,2.7586206896531724
GNB,1996,0.0,2.7586206896531724
GNB,1997,0.0,2.7586206896531724
GNB,1998,0.0,2.7586206896531724
GNB,1999,0.0,2.7586206896531724
GNB,2000,0.0,2.7586206896531724
GNB,2001,0.0,2.7586206896531724
GNB,2002,0.0,2.7586206896531724
GNB,2003,0.0,2.7586206896531724
GNB,2004,0.0,2.7586206896531724
GNB,2005,0.0,2.7586206896531724
GNB,2006,0.0,2.7586206896531724
GNB,2007,0.0,2.7586206896531724
GNB,2008,0.0,2.7586206896531724
GNB,2009,0.0,2.7586206896531724
GNB,2010,0.0,2.7586206896531724
GNB,2011,0.0,2.7586206896531724
GNB,2012,0.0,2.7586206896531724
GNB,2013,0.0,2.7586206896531724
GNB,2014,0.0,2.7586206896531724
GNB,2015,0.0,2.7586206896531724
GNB,2016,0.0,2.7586206896531724
GNB,2017,0.0,2.7586206896531724
GNB,2018,0.0,2.7586206896531724
GNB,2019,0.0,2.7586206896531724
GNB,2020,0.0,2.9999999999997584
GNB,2021,0.0,2.9999999999997584
GNB,2022,0.0,2.9999999999997584
GNQ,1989,0.0,1.5172413793103448
GNQ,1990,0.0,1.5172413793103448
GNQ,1991,0.0,1.5172413793103448
GNQ,1992,0.0,1.5172413793103448
GNQ,1993,0.0,1.5172413793103448
GNQ,1994,0.0,2.275862068965517
GNQ,1995,0.0,2.275862068965517
GNQ,1996,0.0,2.275862068965517
GNQ,1997,0.0,2.275862068965517
GNQ,1998,0.0,2.275862068965517
GNQ,1999,0.0,2.5172413793101036
GNQ,2000,0.0,2.5172413793101036
GNQ,2001,0.0,2.5172413793101036
GNQ,2002,0.0,2.5172413793101036
GNQ,2003,0.0,2.5172413793101036
GNQ,2004,0.0,2.5172413793101036
GNQ,2005,0.0,2.5172413793101036
GNQ,2006,0.0,2.5172413793101036
GNQ,2007,0.0,2.5172413793101036
GNQ,2008,0.0,2.5172413793101036
GNQ,2009,0.0,2.5172413793101036
GNQ,2010,0.0,2.5172413793101036
GNQ,2011,0.0,2.5172413793101036
GNQ,2012,0.0,2.5172413793101036
GNQ,2013,0.0,2.5172413793101036
GNQ,2014,0.0,2.5172413793101036
GNQ,2015,0.0,2.5172413793101036
GNQ,2016,0.0,2.5172413793101036
GNQ,2017,0.0,2.5172413793101036
GNQ,2018,0.0,2.5172413793101036
GNQ,2019,0.0,2.5172413793101036
GNQ,2020,0.0,2.9999999999995173
GNQ,2021,0.0,2.9999999999995173
GNQ,2022,0.0,2.9999999999995173
GRC,1989,6.0,0.0
GRC,1990,6.0,0.0
GRC,1991,6.0,0.0
GRC,1992,6.0,0.0
GRC,1993,6.0,0.0
GRC,1994,6.0,0.0
GRC,1995,6.0,0.0
GRC,1996,6.0,0.0
GRC,1997,6.0,0.0
GRC,1998,6.0,0.0
GRC,1999,6.0,0.0
GRC,2000,6.0,0.0
GRC,2001,6.0,0.0
GRC,2002,6.0,0.0
GRC,2003,6.0,0.0
GRC,2004,6.0,0.0
GRC,2005,6.0,0.0
GRC,2006,6.0,0.0
GRC,2007,6.0,0.0
GRC,2008,6.0,0.0
GRC,2009,6.0,0.0
GRC,2010,6.0,0.0
GRC,2011,6.0,0.0
GRC,2012,6.0,0.0
GRC,2013,6.0,0.0
GRC,2014,6.0,0.0
GRC,2015,6.0,0.0
GRC,2016,6.0,0.0
GRC,2017,6.0,0.0
GRC,2018,6.0,0.0
GRC,2019,6.0,0.0
GRC,2020,6.0,0.0
GRC,2021,6.0,0.0
GRC,2022,6.0,0.0
GRD,1989,0.0,3.5079365079342666
GRD,1990,0.0,3.5079365079342666
GRD,1991,0.0,3.5079365079342666
GRD,1992,0.0,3.5079365079342666
GRD,1993,0.0,3.75787351977604
GRD,1994,0.0,3.75787351977604
GRD,1995,0.0,3.880858398618818
GRD,1996,0.0,3.880858398618818
GRD,1997,0.0,3.8808583986197593
GRD,1998,0.0,3.8808583986197593
GRD,1999,0.0,3.8808583986197593
GRD,2000,0.0,3.8808583986197593
GRD,2001,0.0,4.479089171345559
GRD,2002,0.0,4.479089171345559
GRD,2003,0.0,4.479089171345559
GRD,2004,0.0,4.479089171345559
GRD,2005,0.0,4.505692826201603
GRD,2006,0.0,4.50753939612502
GRD,2007,0.0,4.50753939612502
GRD,2008,5.999999999994,4.50753939612502
GRD,2009,5.999999999994,4.50753939612502
GRD,2010,5.999999999994,4.50753939612502
GRD,2011,5.999999999994,4.50753939612502
GRD,2012,5.999999999994,4.50753939612502
GRD,2013,5.999999999994,4.50753939612502
GRD,2014,5.999999999994,4.50753939612502
GRD,2015,5.999999999994,4.50753939612502
GRD,2016,5.999999999994,4.50753939612502
GRD,2017,5.999999999994,4.50753939612502
GRD,2018,5.999999999994,4.50753939612502
GRD,2019,5.999999999994,4.50753939612502
GRD,2020,5.999999999994,4.50753939612502
GRD,2021,6.0,4.50753939612502
GRD,2022,6.0,4.50753939612502
GRL,1989,3.999999999996,0.0
GRL,1990,3.999999999996,0.0
GRL,1991,3.999999999996,0.0
GRL,1992,3.999999999996,0.0
GRL,1993,3.999999999996,0.0
GRL,1994,3.999999999996,0.0
GRL,1995,3.999999999996,0.0
GRL,1996,3.999999999996,0.0
GRL,1997,3.999999999996,0.0
GRL,1998,3.999999999996,0.0
GRL,1999,3.999999999996,0.0
GRL,2000,3.999999999996,0.0
GRL,2001,3.999999999996,0.0
GRL,2002,3.999999999996,0.0
GRL,2003,3.999999999996,0.0
GRL,2004,3.999999999996,0.0
GRL,2005,3.999999999996,0.0
GRL,2006,3.999999999996,0.0
GRL,2007,3.999999999996,0.0
GRL,2008,3.999999999996,0.0
GRL,2009,3.999999999996,0.0
GRL,2010,3.999999999996,0.0
GRL,2011,3.999999999996,0.0
GRL,2012,3.999999999996,0.0
GRL,2013,3.999999999996,0.0
GRL,2014,3.999999999996,0.0
GRL,2015,3.999999999996,0.0
GRL,2016,3.999999999996,0.0
GRL,2017,3.999999999996,0.0
GRL,2018,3.999999999996,0.0
GRL,2019,3.999999999996,0.0
GRL,2020,3.999999999996,0.0
GRL,2021,3.999999999996,0.0
GRL,2022,3.999999999996,0.0
GTM,1989,0.0,1.7586206896551724
GTM,1990,0.0,1.7586206896551724
GTM,1991,0.0,1.7586206896551724
GTM,1992,0.0,1.7586206896551724
GTM,1993,0.0,1.7586206896551724
