country_name,year,ohf_share,modern_share,soft
Bulgaria,1972,0.24150943396226415,0.7584905660377359,2.8890593134206988
Bulgaria,1973,0.21915367483296214,0.7808463251670379,2.8890593134206988
Bulgaria,1974,0.23354661791590495,0.7664533820840951,2.8890593134206988
Bulgaria,1975,0.22781456953642384,0.7721854304635761,2.8890593134206988
Bulgaria,1976,0.19959349593495934,0.8004065040650407,2.8890593134206988
Bulgaria,1977,0.18810351487060642,0.8118964851293936,2.8890593134206988
Bulgaria,1978,0.20080971659919028,0.7991902834008097,2.8890593134206988
Bulgaria,1979,0.19379532634971797,0.806204673650282,2.8890593134206988
Bulgaria,1980,0.18082618862042088,0.8191738113795791,2.8890593134206988
Bulgaria,1981,0.1703584373741442,0.8296415626258559,2.8890593134206988
Bulgaria,1982,0.15274555297757153,0.8472544470224285,2.8890593134206988
Bulgaria,1983,0.13467656415694593,0.865323435843054,2.8890593134206988
Bulgaria,1984,0.11292564280750521,0.8870743571924948,2.8890593134206988
Bulgaria,1985,0.10692464358452139,0.8930753564154786,2.8890593134206988
Bulgaria,1986,0.10869565217391304,0.8913043478260869,2.8890593134206988
Bulgaria,1987,0.10410509031198686,0.8958949096880131,2.8890593134206988
Bulgaria,1988,0.11006944444444444,0.8899305555555556,2.8890593134206988
Bulgaria,1989,0.1,0.9,2.8890593134206988
Bulgaria,1990,0.1,0.9,0.3576582932575093
Bulgaria,1992,0.0,1.0,0.3576582932575093
Bulgaria,1993,0.0,1.0,0.135768294026745
Bulgaria,1994,0.0,1.0,0.135768294026745
Bulgaria,1995,0.0,1.0,0.135768294026745
Bulgaria,1996,0.0,1.0,0.135768294026745
Bulgaria,1997,0.0,1.0,-0.2566416724585296
Bulgaria,1998,0.0,1.0,-0.4307290030447241
Bulgaria,1999,0.0,1.0,-0.4307290030447241
Bulgaria,2000,0.0,1.0,-0.5998220249665606
Bulgaria,2001,0.0,1.0,-0.5998220249665606
Canada,1968,0.5499999939931938,0.4500000060068062,-0.6255070409546876
Canada,1969,0.5120000142045452,0.4879999857954547,-0.6255070409546876
Canada,1970,0.650835202625716,0.3491647973742839,-0.6255070409546876
Canada,1971,0.8581037501151755,0.14189624988482447,-0.6255070409546876
Canada,1972,0.39504299443601415,0.6049570055639858,-0.6255070409546876
Canada,1973,0.3151329548849716,0.6848670451150284,-0.6255070409546876
Canada,1974,0.25148602040067514,0.7485139795993249,-0.6255070409546876
Canada,1975,0.236468330134357,0.763531669865643,-0.6255070409546876
Canada,1976,0.228836784409257,0.771163215590743,-0.6255070409546876
Canada,1977,0.2112676056338028,0.7887323943661971,-0.6255070409546876
Canada,1978,0.20330223504933218,0.7966977649506678,-0.6255070409546876
Canada,1979,0.20524479880403637,0.7947552011959637,-0.6255070409546876
Canada,1980,0.20445255015407837,0.7955474498459216,-0.6255070409546876
Canada,1981,0.13496725406792248,0.8650327459320775,-0.6255070409546876
Canada,1982,0.13872978436657682,0.8612702156334232,-0.6255070409546876
Canada,1983,0.07176809787267202,0.928231902127328,-0.6255070409546876
Canada,1984,0.0,1.0,-0.6255070409546876
Canada,1985,0.0,1.0,-0.6255070409546876
Canada,1986,0.0,1.0,-0.6255070409546876
Canada,1987,0.0,1.0,-0.6255070409546876
Canada,1988,0.0,1.0,-0.6255070409546876
Canada,1989,0.0,1.0,-0.6255070409546876
Canada,1990,0.0,1.0,-0.6255070409546876
Canada,1992,0.0,1.0,-0.6255070409546876
Canada,1993,0.0,1.0,-0.6255070409546876
Canada,1994,0.0,1.0,-0.6255070409546876
Canada,1995,0.0,1.0,-0.6255070409546876
Canada,1996,0.0,1.0,-0.6255070409546876
Canada,1997,0.0,1.0,-0.6255070409546876
Canada,1998,0.0,1.0,-0.6255070409546876
Canada,1999,0.0,1.0,-0.6255070409546876
Canada,2000,0.0,1.0,-0.6255070409546876
Canada,2001,0.0,1.0,-0.6255070409546876
Chile,1970,0.9239864864864865,0.07601351351351351,0.3234116052733399
Chile,1971,0.9327217125382263,0.0672782874617737,0.3234116052733399
Chile,1972,0.9207606973058637,0.07923930269413629,0.3234116052733399
Chile,1973,0.9253187613843351,0.07468123861566485,-0.0368920912267758
Chile,1974,0.9385826771653544,0.06141732283464567,-0.7853249182141447
Chile,1975,0.9366053169734151,0.06339468302658487,-0.7853249182141447
Chile,1976,0.625,0.375,-0.7853249182141447
Chile,1977,0.1897810218978102,0.8102189781021898,-0.7853249182141447
Chile,1978,0.01340033500837521,0.9865996649916248,-0.7853249182141447
Chile,1979,0.0,1.0,-0.7853249182141447
Chile,1980,0.0,1.0,-0.7853249182141447
Chile,1981,0.0,1.0,-0.7853249182141447
Chile,1982,0.0,1.0,-0.7853249182141447
Chile,1983,0.0,1.0,-0.7853249182141447
Chile,1984,0.0,1.0,-0.7853249182141447
Chile,1985,0.0,1.0,-0.7853249182141447
Chile,1986,0.0,1.0,-0.7853249182141447
Chile,1987,0.0,1.0,-0.7853249182141447
Chile,1988,0.0,1.0,-0.7853249182141447
Chile,1989,0.0,1.0,-0.7853249182141447
Chile,1990,0.0,1.0,-0.7853249182141447
Chile,1992,0.0,1.0,-1.0436020234280892
Chile,1993,0.0,1.0,-1.0436020234280892
Chile,1994,0.0,1.0,-1.0436020234280892
Chile,1995,0.0,1.0,-1.0436020234280892
Chile,1996,0.0,1.0,-1.0436020234280892
Chile,1997,0.0,1.0,-1.0436020234280892
Chile,1998,0.0,1.0,-1.0436020234280892
Chile,1999,0.0,1.0,-1.0436020234280892
Chile,2000,0.0,1.0,-1.0436020234280892
Chile,2001,0.0,1.0,-1.0436020234280892
China,1970,0.5207500422321076,0.4792499577678923,3.0381751006851028
China,1971,0.4757181138639462,0.5242818861360538,3.0381751006851028
China,1972,0.4487163002014487,0.5512836997985513,3.0381751006851028
China,1973,0.41490545050055616,0.5850945494994438,3.0381751006851028
China,1974,0.39526722625314176,0.6047327737468583,3.0381751006851028
China,1975,0.3727207947352978,0.6272792052647022,3.0381751006851028
China,1976,0.3877820745019335,0.6122179254980665,3.0381751006851028
China,1977,0.3714876381739938,0.6285123618260062,3.0381751006851028
China,1978,0.35528306644811497,0.644716933551885,2.874789860093961
China,1979,0.3293475737172046,0.6706524262827954,1.088254303586457
China,1980,0.3205283730961046,0.6794716269038954,1.088254303586457
China,1981,0.3144109712230216,0.6855890287769785,0.7607703497378369
China,1982,0.3137254901960784,0.6862745098039216,0.7607703497378369
China,1983,0.2978611632270169,0.7021388367729832,0.7607703497378369
China,1984,0.27963252901086755,0.7203674709891325,0.7607703497378369
China,1985,0.2631016042780749,0.7368983957219252,0.7607703497378369
China,1986,0.23697027804410356,0.7630297219558965,0.7607703497378369
China,1987,0.22732609855897526,0.7726739014410248,0.7607703497378369
China,1988,0.2197661488694949,0.7802338511305051,0.7607703497378369
China,1989,0.2134959349593496,0.7865040650406504,0.7607703497378369
China,1990,0.19857224787950134,0.8014277521204987,0.7607703497378369
China,1992,0.19968317849038833,0.8003168215096117,0.7607703497378369
China,1993,0.18898976948638113,0.8110102305136189,0.5995255271457058
China,1994,0.17873136736142478,0.8212686326385752,0.4967854631931976
China,1995,0.16759103892610572,0.8324089610738943,0.4967854631931976
China,1996,0.15046296296296297,0.8495370370370371,0.4967854631931976
China,1997,0.10505330675218862,0.8949466932478114,0.4967854631931976
China,1998,0.057908190435616146,0.9420918095643839,0.4967854631931976
China,1999,0.018449030644152594,0.9815509693558474,0.4967854631931976
China,2000,0.01764705882352941,0.9823529411764705,0.2563451746376748
China,2001,0.014162077104642014,0.985837922895358,0.2563451746376748
Colombia,1970,0.6483870967741936,0.35161290322580646,-0.5684292276477386
Colombia,1971,0.6276923076923077,0.3723076923076923,-0.5684292276477386
Colombia,1972,0.6256684491978609,0.37433155080213903,-0.5684292276477386
Colombia,1973,0.6104972375690608,0.38950276243093923,-0.5684292276477386
Colombia,1974,0.6126126126126126,0.38738738738738737,-0.5684292276477386
Colombia,1975,0.5846153846153846,0.4153846153846154,-0.5684292276477386
Colombia,1976,0.6179775280898876,0.38202247191011235,-0.5684292276477386
Colombia,1977,0.5393939393939394,0.46060606060606063,-0.5684292276477386
Colombia,1978,0.5948717948717949,0.40512820512820513,-0.5684292276477386
Colombia,1979,0.5633802816901409,0.43661971830985913,-0.5684292276477386
Colombia,1980,0.5428571428571428,0.45714285714285713,-0.5684292276477386
Colombia,1981,0.4665012406947891,0.533498759305211,-0.5684292276477386
Colombia,1982,0.23459715639810427,0.7654028436018957,-0.5684292276477386
Colombia,1983,0.06625258799171843,0.9337474120082816,-0.5684292276477386
Colombia,1984,0.055226824457593686,0.9447731755424064,-0.5684292276477386
Colombia,1985,0.02071563088512241,0.9792843691148776,-0.5684292276477386
Colombia,1986,0.028481012658227847,0.9715189873417721,-0.5684292276477386
Colombia,1987,0.014492753623188406,0.9855072463768116,-0.5684292276477386
Colombia,1988,0.014044943820224719,0.9859550561797753,-0.5684292276477386
Colombia,1989,0.005625879043600563,0.9943741209563994,-0.5684292276477386
Colombia,1990,0.0,1.0,-0.5684292276477386
Colombia,1992,0.0,1.0,-1.0107822807765936
Colombia,1993,0.0,1.0,-1.0107822807765936
Colombia,1994,0.0,1.0,-1.0107822807765936
Colombia,1995,0.0,1.0,-1.0107822807765936
Colombia,1996,0.0,1.0,-1.0107822807765936
Colombia,1997,0.0,1.0,-1.0107822807765936
Colombia,1998,0.0,1.0,-1.0107822807765936
Colombia,1999,0.0,1.0,-1.0107822807765936
Colombia,2000,0.0,1.0,-1.0107822807765936
Colombia,2001,0.0,1.0,-1.0107822807765936
Cuba,1970,1.0,0.0,2.6036702468859536
Cuba,1971,1.0,0.0,2.6036702468859536
Cuba,1972,1.0,0.0,3.0702813706702616
Cuba,1973,1.0,0.0,3.0702813706702616
Cuba,1974,1.0,0.0,3.0702813706702616
Cuba,1975,1.0,0.0,3.0702813706702616
Cuba,1976,1.0,0.0,3.0702813706702616
Cuba,1977,1.0,0.0,3.0702813706702616
Cuba,1978,1.0,0.0,3.0702813706702616
Cuba,1979,1.0,0.0,3.0702813706702616
Cuba,1980,1.0,0.0,3.0702813706702616
Cuba,1981,1.0,0.0,3.0702813706702616
Cuba,1982,1.0,0.0,3.0702813706702616
Cuba,1983,1.0,0.0,3.0702813706702616
Cuba,1984,1.0,0.0,3.0702813706702616
Cuba,1985,1.0,0.0,3.0702813706702616
Cuba,1986,1.0,0.0,3.0702813706702616
